fiscal_year,fiscal_period,fiscal_period_name,cost_center_id,cost_center_name,department_name,gl_account_id,gl_account_name,pnl_category,actual_amount,budget_amount,variance_amount,variance_pct,variance_direction,is_material,variance_driver,variance_driver_detail,driver_confidence,prior_period_variance_amount,variance_change_vs_prior,variance_trend_direction,rolling_3_period_variance,period_close_status,has_late_posting,late_posting_amount,late_posting_period_count,data_maturity_level,explanation_readiness,finance_signoff_flag
2024,1,FY24-P01,CC4002,Sales EMEA,Sales,6300,Professional Services,Opex,242935.65,228150.0,14785.65,0.06480668791443521,Unfavorable,False,Volume,Volume,Medium,0.0,14785.65,Stable,14785.65,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4002,Sales EMEA,Sales,6400,Travel & Entertainment,Opex,110132.21,114075.0,-3942.79,-0.03456313092993942,Favorable,False,Timing,Timing,Medium,0.0,-3942.79,Stable,-3942.79,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4002,Sales EMEA,Sales,6500,Software Licenses,Opex,302336.57,278850.0,23486.57,0.08422653307909664,Unfavorable,True,Volume,Volume,High,0.0,23486.57,Stable,23486.57,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4002,Sales EMEA,Sales,6600,Contractors,Opex,305207.45,316875.0,-11667.55,-0.03682066701687485,Favorable,False,Timing,Timing,Medium,0.0,-11667.55,Stable,-11667.55,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4002,Sales EMEA,Sales,6700,Employee Benefits,Opex,513383.06,507000.0,6383.06,0.012589853157801797,Unfavorable,False,Timing,Timing,Medium,0.0,6383.06,Stable,6383.06,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4002,Sales EMEA,Sales,6800,Training & Development,Opex,87421.59,88725.0,-1303.41,-0.014690412321861829,Favorable,False,Timing,Timing,Medium,0.0,-1303.41,Stable,-1303.41,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4002,Sales EMEA,Sales,6900,Office Expenses,Opex,109200.37,107737.5,1462.87,0.013578077981586334,Unfavorable,False,Timing,Timing,Medium,0.0,1462.87,Stable,1462.87,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4002,Sales EMEA,Sales,7000,Data & Analytics Tools,Opex,186560.0,190125.0,-3565.0,-0.018750838997491696,Favorable,False,Timing,Timing,Medium,0.0,-3565.0,Stable,-3565.0,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4003,Sales APAC,Sales,6100,Paid Advertising,Opex,384676.13,380250.0,4426.13,0.011640063107011961,Unfavorable,False,Timing,Timing,Medium,0.0,4426.13,Stable,4426.13,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4003,Sales APAC,Sales,6200,Cloud Infrastructure,Opex,786601.48,760500.0,26101.48,0.03432146653644113,Unfavorable,False,Timing,Timing,Medium,0.0,26101.48,Stable,26101.48,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4003,Sales APAC,Sales,6300,Professional Services,Opex,241966.52,228150.0,13816.52,0.06055892741305478,Unfavorable,False,Volume,Volume,Medium,0.0,13816.52,Stable,13816.52,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4003,Sales APAC,Sales,6400,Travel & Entertainment,Opex,111457.25,114075.0,-2617.75,-0.022947655018636767,Favorable,False,Timing,Timing,Medium,0.0,-2617.75,Stable,-2617.75,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4003,Sales APAC,Sales,6500,Software Licenses,Opex,288515.15,278850.0,9665.15,0.034660750239496725,Unfavorable,False,Timing,Timing,Medium,0.0,9665.15,Stable,9665.15,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4003,Sales APAC,Sales,6600,Contractors,Opex,352604.63,316875.0,35729.63,0.11275621454907256,Unfavorable,True,Rate,Rate,High,0.0,35729.63,Stable,35729.63,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4003,Sales APAC,Sales,6700,Employee Benefits,Opex,504492.77,507000.0,-2507.23,-0.004945234159383215,Favorable,False,Timing,Timing,Medium,0.0,-2507.23,Stable,-2507.23,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4003,Sales APAC,Sales,6800,Training & Development,Opex,87323.27,88725.0,-1401.73,-0.01579862856168881,Favorable,False,Timing,Timing,Medium,0.0,-1401.73,Stable,-1401.73,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4003,Sales APAC,Sales,6900,Office Expenses,Opex,98287.2,107737.5,-9450.3,-0.0877160022693943,Favorable,True,Volume,Volume,High,0.0,-9450.3,Stable,-9450.3,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC4003,Sales APAC,Sales,7000,Data & Analytics Tools,Opex,190955.5,190125.0,830.5,0.004368182599174222,Unfavorable,False,Timing,Timing,Medium,0.0,830.5,Stable,830.5,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5001,Customer Success,Operations,6100,Paid Advertising,Opex,311867.94,292500.0,19367.94,0.06621519011509269,Unfavorable,False,Volume,Volume,Medium,0.0,19367.94,Stable,19367.94,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5001,Customer Success,Operations,6200,Cloud Infrastructure,Opex,603238.55,585000.0,18238.55,0.03117701656045673,Unfavorable,False,Timing,Timing,Medium,0.0,18238.55,Stable,18238.55,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5001,Customer Success,Operations,6300,Professional Services,Opex,170662.49,175500.0,-4837.51,-0.027564167218000764,Favorable,False,Timing,Timing,Medium,0.0,-4837.51,Stable,-4837.51,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5001,Customer Success,Operations,6400,Travel & Entertainment,Opex,85718.62,87750.0,-2031.38,-0.023149627615444555,Favorable,False,Timing,Timing,Medium,0.0,-2031.38,Stable,-2031.38,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5001,Customer Success,Operations,6500,Software Licenses,Opex,217717.45,214500.0,3217.45,0.014999770304106444,Unfavorable,False,Timing,Timing,Medium,0.0,3217.45,Stable,3217.45,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5001,Customer Success,Operations,6600,Contractors,Opex,265766.61,243750.0,22016.61,0.09032454348587923,Unfavorable,True,Rate,Rate,High,0.0,22016.61,Stable,22016.61,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5001,Customer Success,Operations,6700,Employee Benefits,Opex,433198.83,390000.0,43198.83,0.11076622279769133,Unfavorable,True,Volume,Volume,High,0.0,43198.83,Stable,43198.83,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5001,Customer Success,Operations,6800,Training & Development,Opex,70048.24,68250.0,1798.24,0.026347847149777538,Unfavorable,False,Timing,Timing,Medium,0.0,1798.24,Stable,1798.24,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5001,Customer Success,Operations,6900,Office Expenses,Opex,81771.48,82875.0,-1103.52,-0.013315476911592947,Favorable,False,Timing,Timing,Medium,0.0,-1103.52,Stable,-1103.52,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5001,Customer Success,Operations,7000,Data & Analytics Tools,Opex,151863.64,146250.0,5613.64,0.03838383630630688,Unfavorable,False,Timing,Timing,Medium,0.0,5613.64,Stable,5613.64,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5002,Support Operations,Operations,6100,Paid Advertising,Opex,291138.95,292500.0,-1361.05,-0.004653159051131957,Favorable,False,Timing,Timing,Medium,0.0,-1361.05,Stable,-1361.05,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5002,Support Operations,Operations,6200,Cloud Infrastructure,Opex,587850.44,585000.0,2850.44,0.004872549181979713,Unfavorable,False,Timing,Timing,Medium,0.0,2850.44,Stable,2850.44,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5002,Support Operations,Operations,6300,Professional Services,Opex,181748.52,175500.0,6248.52,0.03560407512373113,Unfavorable,False,Timing,Timing,Medium,0.0,6248.52,Stable,6248.52,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5002,Support Operations,Operations,6400,Travel & Entertainment,Opex,85286.36,87750.0,-2463.64,-0.02807565716171844,Favorable,False,Timing,Timing,Medium,0.0,-2463.64,Stable,-2463.64,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5002,Support Operations,Operations,6500,Software Licenses,Opex,212255.75,214500.0,-2244.25,-0.010462721239024662,Favorable,False,Timing,Timing,Medium,0.0,-2244.25,Stable,-2244.25,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5002,Support Operations,Operations,6600,Contractors,Opex,242380.84,243750.0,-1369.16,-0.005617062969538261,Favorable,False,Timing,Timing,Medium,0.0,-1369.16,Stable,-1369.16,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5002,Support Operations,Operations,6700,Employee Benefits,Opex,385777.13,390000.0,-4222.87,-0.010827878773819518,Favorable,False,Timing,Timing,Medium,0.0,-4222.87,Stable,-4222.87,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5002,Support Operations,Operations,6800,Training & Development,Opex,76326.14,68250.0,8076.14,0.11833177590103562,Unfavorable,True,Volume,Volume,High,0.0,8076.14,Stable,8076.14,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5002,Support Operations,Operations,6900,Office Expenses,Opex,88892.11,82875.0,6017.11,0.07260459230038524,Unfavorable,False,Volume,Volume,Medium,0.0,6017.11,Stable,6017.11,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5002,Support Operations,Operations,7000,Data & Analytics Tools,Opex,144538.04,146250.0,-1711.96,-0.011705709230830533,Favorable,False,Timing,Timing,Medium,0.0,-1711.96,Stable,-1711.96,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5003,IT Operations,Operations,6100,Paid Advertising,Opex,301268.28,292500.0,8768.28,0.029977017883287292,Unfavorable,False,Timing,Timing,Medium,0.0,8768.28,Stable,8768.28,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5003,IT Operations,Operations,6200,Cloud Infrastructure,Opex,532337.78,585000.0,-52662.22,-0.09002089555425843,Favorable,True,Volume,Volume,High,0.0,-52662.22,Stable,-52662.22,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5003,IT Operations,Operations,6300,Professional Services,Opex,196309.45,175500.0,20809.45,0.11857236197585777,Unfavorable,True,Volume,Volume,High,0.0,20809.45,Stable,20809.45,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5003,IT Operations,Operations,6400,Travel & Entertainment,Opex,93145.5,87750.0,5395.5,0.06148718171389132,Unfavorable,False,Rate,Rate,Medium,0.0,5395.5,Stable,5395.5,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5003,IT Operations,Operations,6500,Software Licenses,Opex,212985.0,214500.0,-1515.0,-0.00706294667587571,Favorable,False,Timing,Timing,Medium,0.0,-1515.0,Stable,-1515.0,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5003,IT Operations,Operations,6600,Contractors,Opex,248333.62,243750.0,4583.62,0.018804603106230083,Unfavorable,False,Timing,Timing,Medium,0.0,4583.62,Stable,4583.62,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5003,IT Operations,Operations,6700,Employee Benefits,Opex,379366.97,390000.0,-10633.03,-0.0272641725615415,Favorable,False,Timing,Timing,Medium,0.0,-10633.03,Stable,-10633.03,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5003,IT Operations,Operations,6800,Training & Development,Opex,67608.68,68250.0,-641.32,-0.009396662192245255,Favorable,False,Timing,Timing,Medium,0.0,-641.32,Stable,-641.32,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5003,IT Operations,Operations,6900,Office Expenses,Opex,82680.67,82875.0,-194.33,-0.0023447983131207745,Favorable,False,Timing,Timing,Medium,0.0,-194.33,Stable,-194.33,Hard Closed,False,0.0,0,Final,Ready,True
2024,1,FY24-P01,CC5003,IT Operations,Operations,7000,Data & Analytics Tools,Opex,151145.89,146250.0,4895.89,0.0334761520983596,Unfavorable,False,Timing,Timing,Medium,0.0,4895.89,Stable,4895.89,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1001,Marketing Paid Media,Marketing,6100,Paid Advertising,Opex,333766.15,323400.0,10366.15,0.03205363809715621,Unfavorable,False,Timing,Timing,Medium,-15282.78,25648.93,Stable,10366.15,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1001,Marketing Paid Media,Marketing,6200,Cloud Infrastructure,Opex,706124.02,646800.0,59324.02,0.09171926604043569,Unfavorable,True,Volume,Volume,High,-23195.73,82519.75,Stable,59324.02,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1001,Marketing Paid Media,Marketing,6300,Professional Services,Opex,189744.01,194040.0,-4295.99,-0.02213969389769961,Favorable,False,Timing,Timing,Medium,4646.09,-8942.08,Stable,-4295.99,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1001,Marketing Paid Media,Marketing,6400,Travel & Entertainment,Opex,99671.82,97020.0,2651.82,0.027332663744036104,Unfavorable,False,Timing,Timing,Medium,873.48,1778.3400000000001,Stable,2651.82,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1001,Marketing Paid Media,Marketing,6500,Software Licenses,Opex,237383.07,237160.0,223.07,0.0009405675528037366,Unfavorable,False,Timing,Timing,Medium,-9586.76,9809.83,Stable,223.07,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1001,Marketing Paid Media,Marketing,6600,Contractors,Opex,278761.67,269500.0,9261.67,0.03436611632720808,Unfavorable,False,Timing,Timing,Medium,-12694.75,21956.42,Stable,9261.67,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1001,Marketing Paid Media,Marketing,6700,Employee Benefits,Opex,410830.14,431200.0,-20369.86,-0.047239946488036415,Favorable,False,Rate,Rate,Medium,8636.84,-29006.7,Stable,-20369.86,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1001,Marketing Paid Media,Marketing,6800,Training & Development,Opex,78950.28,75460.0,3490.28,0.04625343157615555,Unfavorable,False,Rate,Rate,Medium,-381.31,3871.59,Stable,3490.28,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1001,Marketing Paid Media,Marketing,6900,Office Expenses,Opex,92514.88,91630.0,884.88,0.009657125498774469,Unfavorable,False,Timing,Timing,Medium,3366.63,-2481.75,Stable,884.88,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1001,Marketing Paid Media,Marketing,7000,Data & Analytics Tools,Opex,166331.54,161700.0,4631.54,0.02864281782036819,Unfavorable,False,Timing,Timing,Medium,-5475.23,10106.77,Stable,4631.54,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1002,Marketing Brand,Marketing,6100,Paid Advertising,Opex,339060.19,323400.0,15660.19,0.04842358493165899,Unfavorable,False,Volume,Volume,Medium,-7146.99,22807.18,Stable,15660.19,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1002,Marketing Brand,Marketing,6200,Cloud Infrastructure,Opex,651753.71,646800.0,4953.71,0.007658804349659952,Unfavorable,False,Timing,Timing,Medium,16955.85,-12002.14,Stable,4953.71,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1002,Marketing Brand,Marketing,6300,Professional Services,Opex,198091.27,194040.0,4051.27,0.020878528383417055,Unfavorable,False,Timing,Timing,Medium,-2318.0,6369.27,Stable,4051.27,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1002,Marketing Brand,Marketing,6400,Travel & Entertainment,Opex,101148.93,97020.0,4128.93,0.042557516549908275,Unfavorable,False,Volume,Volume,Medium,-1506.22,5635.150000000001,Stable,4128.93,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1002,Marketing Brand,Marketing,6500,Software Licenses,Opex,226961.5,237160.0,-10198.5,-0.04300261888736898,Favorable,False,Rate,Rate,Medium,-10772.29,573.7900000000009,Stable,-10198.5,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1002,Marketing Brand,Marketing,6600,Contractors,Opex,273903.29,269500.0,4403.29,0.016338747626554434,Unfavorable,False,Timing,Timing,Medium,12685.42,-8282.130000000001,Stable,4403.29,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1002,Marketing Brand,Marketing,6700,Employee Benefits,Opex,448450.02,431200.0,17250.02,0.040004683509709135,Unfavorable,False,Rate,Rate,Medium,-8872.65,26122.67,Stable,17250.02,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1002,Marketing Brand,Marketing,6800,Training & Development,Opex,74148.38,75460.0,-1311.62,-0.01738170951426001,Favorable,False,Timing,Timing,Medium,2893.78,-4205.4,Stable,-1311.62,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1002,Marketing Brand,Marketing,6900,Office Expenses,Opex,92128.58,91630.0,498.58,0.005441247766679369,Unfavorable,False,Timing,Timing,Medium,-2805.17,3303.75,Stable,498.58,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1002,Marketing Brand,Marketing,7000,Data & Analytics Tools,Opex,164366.91,161700.0,2666.91,0.016492943421277148,Unfavorable,False,Timing,Timing,Medium,2594.32,72.58999999999969,Stable,2666.91,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1003,Marketing Events,Marketing,6100,Paid Advertising,Opex,331424.67,323400.0,8024.67,0.024813456015888996,Unfavorable,False,Timing,Timing,Medium,15612.0,-7587.33,Stable,8024.67,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1003,Marketing Events,Marketing,6200,Cloud Infrastructure,Opex,651269.73,646800.0,4469.73,0.006910525486580929,Unfavorable,False,Timing,Timing,Medium,66608.34,-62138.61,Stable,4469.73,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1003,Marketing Events,Marketing,6300,Professional Services,Opex,200515.6,194040.0,6475.6,0.03337251693040576,Unfavorable,False,Timing,Timing,Medium,-2609.41,9085.01,Stable,6475.6,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1003,Marketing Events,Marketing,6400,Travel & Entertainment,Opex,94208.19,97020.0,-2811.81,-0.02898173151173581,Favorable,False,Timing,Timing,Medium,-2803.98,-7.829999999999927,Stable,-2811.81,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1003,Marketing Events,Marketing,6500,Software Licenses,Opex,239689.59,237160.0,2529.59,0.010666157047976264,Unfavorable,False,Timing,Timing,Medium,10302.86,-7773.27,Stable,2529.59,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1003,Marketing Events,Marketing,6600,Contractors,Opex,267931.13,269500.0,-1568.87,-0.005821398316204707,Favorable,False,Timing,Timing,Medium,-8817.59,7248.72,Stable,-1568.87,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1003,Marketing Events,Marketing,6700,Employee Benefits,Opex,431681.82,431200.0,481.82,0.001117399687458706,Unfavorable,False,Timing,Timing,Medium,-14440.03,14921.85,Stable,481.82,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1003,Marketing Events,Marketing,6800,Training & Development,Opex,78929.89,75460.0,3469.89,0.045983200368303626,Unfavorable,False,Volume,Volume,Medium,3675.1,-205.21000000000004,Stable,3469.89,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1003,Marketing Events,Marketing,6900,Office Expenses,Opex,89648.83,91630.0,-1981.17,-0.021621359500697258,Favorable,False,Timing,Timing,Medium,3125.52,-5106.6900000000005,Stable,-1981.17,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC1003,Marketing Events,Marketing,7000,Data & Analytics Tools,Opex,163628.45,161700.0,1928.45,0.011926080536237546,Unfavorable,False,Timing,Timing,Medium,-4358.94,6287.389999999999,Stable,1928.45,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC2001,Engineering Platform,Engineering,6100,Paid Advertising,Opex,464919.82,441000.0,23919.82,0.054239959494297024,Unfavorable,False,Volume,Volume,Medium,-9716.4,33636.22,Stable,23919.82,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC2001,Engineering Platform,Engineering,6200,Cloud Infrastructure,Opex,852855.97,882000.0,-29144.03,-0.03304312008032541,Favorable,False,Timing,Timing,Medium,-30433.51,1289.4799999999996,Stable,-29144.03,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC2001,Engineering Platform,Engineering,6300,Professional Services,Opex,249499.55,264600.0,-15100.45,-0.057068953472780834,Favorable,False,Volume,Volume,Medium,44455.84,-59556.28999999999,Stable,-15100.45,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC2001,Engineering Platform,Engineering,6400,Travel & Entertainment,Opex,113338.29,132300.0,-18961.71,-0.14332356161635917,Favorable,True,One-Time,One-Time,High,2455.15,-21416.86,Stable,-18961.71,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC2001,Engineering Platform,Engineering,6500,Software Licenses,Opex,321669.79,323400.0,-1730.21,-0.005350059794389302,Favorable,False,Timing,Timing,Medium,16005.68,-17735.89,Stable,-1730.21,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC2001,Engineering Platform,Engineering,6600,Contractors,Opex,419615.31,367500.0,52115.31,0.14181038094683862,Unfavorable,True,One-Time,One-Time,High,-15811.22,67926.53,Stable,52115.31,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC2001,Engineering Platform,Engineering,6700,Employee Benefits,Opex,579813.52,588000.0,-8186.48,-0.013922583912869838,Favorable,False,Timing,Timing,Medium,-5023.95,-3162.5299999999997,Stable,-8186.48,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC2001,Engineering Platform,Engineering,6800,Training & Development,Opex,98548.21,102900.0,-4351.79,-0.04229143858904422,Favorable,False,Volume,Volume,Medium,-1695.37,-2656.42,Stable,-4351.79,Hard Closed,False,0.0,0,Final,Ready,True
2024,2,FY24-P02,CC2001,Engineering Platform,Engineering,6900,Office Expenses,Opex,145871.58,124950.0,20921.58,0.16743965088802693,Unfavorable,True,One-Time,One-Time,High,-21344.47,42266.05,Stable,20921.58,Hard Closed,False,0.0,0,Final,Ready,True
